2.000000000000000000e+01 3.000000000000000000e+01 4.000000000000000000e+01 5.000000000000000000e+01 6.000000000000000000e+01
1.853329688310623169e-02 1.861258037388324738e-02 1.875614747405052185e-02 1.913174800574779510e-02 1.900612935423851013e-02
