1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 5.000000000000000000e+03
1.622619666159152985e-02 1.651958934962749481e-02 1.663734950125217438e-02 1.644496992230415344e-02 1.653737947344779968e-02 1.672090217471122742e-02 1.630571298301219940e-02 1.672172173857688904e-02 1.932544820010662079e-02
