1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 5.000000000000000000e+03
1.670296676456928253e-02 1.615249365568161011e-02 1.612996496260166168e-02 1.614323817193508148e-02 1.647634617984294891e-02 1.672314852476119995e-02 1.703110523521900177e-02 1.806560531258583069e-02 2.321833744645118713e-02
