5.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 5.000000000000000000e+03
1.704703085124492645e-02 1.746928133070468903e-02 1.781930215656757355e-02 1.930328831076622009e-02 2.841431088745594025e-02 6.737042963504791260e-02 3.990867733955383301e-01
