5.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 5.000000000000000000e+03
1.650491356849670410e-02 1.605376787483692169e-02 1.663081161677837372e-02 1.848915591835975647e-02 2.590872533619403839e-02 5.387138575315475464e-02 2.530301213264465332e-01
