1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02
1.616641134023666382e-02 1.621649228036403656e-02 1.640705578029155731e-02 1.832985132932662964e-02 2.026579156517982483e-02 3.041944466531276703e-02
