5.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 5.000000000000000000e+03
1.657947339117527008e-02 1.620619185268878937e-02 1.701197400689125061e-02 2.061332203447818756e-02 3.025868907570838928e-02 8.234630525112152100e-02 5.538828969001770020e-01
