1.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02
1.613947376608848572e-02 1.679340004920959473e-02 2.019540034234523773e-02 2.905571833252906799e-02 7.859599590301513672e-02
