5.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 5.000000000000000000e+03
1.597285336174536496e-05 5.778312697657383978e-05 2.277374296681955457e-04 1.399266766384243965e-03 5.673412233591079712e-03 2.326337061822414398e-02 1.771011352539062500e-01
