2.000000000000000000e+01 3.000000000000000000e+01 4.000000000000000000e+01 5.000000000000000000e+01 6.000000000000000000e+01
1.201152801513671875e-03 8.389191702008247375e-03 3.394738584756851196e-02 1.016168221831321716e-01 2.484838664531707764e-01
