1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02
5.205154593568295240e-06 3.137969906674697995e-05 4.455828748177736998e-04 3.940240014344453812e-03 1.322542876005172729e-02 5.223327130079269409e-02
