1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02
5.487442194862524047e-06 3.336000372655689716e-05 4.734473186545073986e-04 4.760286770761013031e-03 1.654754392802715302e-02 7.932927459478378296e-02
