1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 5.000000000000000000e+03
1.462698037357768044e-06 1.583099333402060438e-06 2.217292831119266339e-06 3.932714662369107828e-06 1.065611832018475980e-05 5.917549060541205108e-05 2.250611723866313696e-04 1.010451349429786205e-03 6.945480126887559891e-03
