1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02
5.830764621350681409e-06 3.855705290334299207e-05 5.428347503766417503e-04 4.417039919644594193e-03 1.494180876761674881e-02 3.540548682212829590e-02
