5.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 5.000000000000000000e+03
1.702666304481681436e-05 6.471275992225855589e-05 2.451848995406180620e-04 1.504300860688090324e-03 5.993885919451713562e-03 2.436223812401294708e-02 1.674808114767074585e-01
