2.000000000000000000e+01 3.000000000000000000e+01 4.000000000000000000e+01 5.000000000000000000e+01 6.000000000000000000e+01
7.674682419747114182e-04 5.210578441619873047e-03 2.161390148103237152e-02 6.178729608654975891e-02 1.522907167673110962e-01
