1.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02 2.500000000000000000e+02
1.196622815768932924e-05 1.272112131118774414e-03 1.067803613841533661e-02 3.659956529736518860e-02 1.074338704347610474e-01 2.325889468193054199e-01
