5.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 5.000000000000000000e+03
1.808047272788826376e-05 6.639838102273643017e-05 2.615559205878525972e-04 1.613925676792860031e-03 6.850062403827905655e-03 2.786754257977008820e-02 2.540251910686492920e-01
