1.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02 2.500000000000000000e+02
1.222252831212244928e-05 1.367902732454240322e-03 1.197817921638488770e-02 4.082678258419036865e-02 1.355680823326110840e-01 2.541595101356506348e-01
