1.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02
1.299953419220400974e-05 1.846125116571784019e-03 1.662833616137504578e-02 9.641107916831970215e-02 2.417185604572296143e-01
