1.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02
1.672291728027630597e-05 1.947735087014734745e-03 2.026613987982273102e-02 9.897251427173614502e-02 3.884338140487670898e-01
