1.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02
9.721278729557525367e-06 1.920589245855808258e-03 1.647663675248622894e-02 7.230688631534576416e-02 2.816532552242279053e-01
