1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 5.000000000000000000e+03
1.676082661106192973e-06 2.305984480699407868e-06 6.678819772787392139e-06 2.164816942240577191e-05 8.021760004339739680e-05 5.058257374912500381e-04 2.975918352603912354e-03 1.334361080080270767e-02 1.051237583160400391e-01
