2.000000000000000000e+01 3.000000000000000000e+01 4.000000000000000000e+01 5.000000000000000000e+01 6.000000000000000000e+01
7.667811005376279354e-04 5.291026551276445389e-03 2.137037366628646851e-02 6.791573017835617065e-02 1.703560948371887207e-01
