1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 1.500000000000000000e+02 2.000000000000000000e+02
8.874416380422189832e-06 6.110262620495632291e-05 1.056603854522109032e-03 9.610164910554885864e-03 5.751761794090270996e-02 2.354542315006256104e-01
